Time,Temperature,Pressure,Humidity,PM 1,PM 2.5,PM 10
1630651261.8771894,22.04765625,1004.0430579604399,46.22523239559865,0,1,2
1630651263.0037086,22.0576171875,1004.0203094709484,46.230421885274595,0,1,2
1630651264.1300113,22.0576171875,1004.0308714278412,46.18256635013977,0,1,2
1630651265.2565744,22.0576171875,1004.0658067280368,46.27807174891039,0,1,2
1630651266.3829644,22.04765625,1004.0255904489941,46.25170496754339,0,1,2
1630651267.5105565,22.052734375,1004.0624217205195,46.30464949358705,0,1,2
1630651268.6363845,22.04765625,1004.065337633846,46.219832936073544,0,1,2
1630651269.7623825,22.0576171875,1004.0710877988067,46.246305247292995,0,1,2
1630651270.8882768,22.052734375,1004.0801606023956,46.18806589076426,0,1,2
1630651272.015198,22.0576171875,1004.0465786432892,46.166887695802956,0,1,2
1630651273.1416552,22.0576171875,1004.0313404764441,46.24090562995847,0,1,2
1630651274.2680192,22.04765625,1004.0483389848476,46.082173597916764,0,1,2
1630651275.3945353,22.052734375,1004.0308714278412,46.06099474393498,0,1,2
1630651276.5219588,22.04765625,1004.0291111014698,46.18806589076426,0,1,2
1630651277.6478958,22.0576171875,1004.0412976191487,46.15100396308553,0,1,2
1630651278.7738888,22.052734375,1004.0659424053281,46.18287585211396,0,1,2
1630651279.9000087,22.052734375,1004.0781292277466,46.16709230771902,0,1,2
1630651281.0262146,22.0576171875,1004.0712234332086,46.18277135438057,0,1,2
1630651282.152219,22.0626953125,1004.0517238765692,46.13512015622831,0,1,2
1630651283.2781458,22.0626953125,1004.0449540420185,46.188270976470214,0,1,2
1630651284.4041274,22.0576171875,1004.0429220972961,46.177581247107625,0,1,2
1630651285.5311124,22.0576171875,1004.0185491451114,46.05040526751755,0,1,2
1630651286.6593707,22.0576171875,1004.0235581907318,46.124530910468046,0,1,2
1630651287.7856727,22.0576171875,1004.053484232691,46.14570936903755,0,1,2
1630651288.9119115,22.0576171875,1004.0361524074897,46.20394945048881,0,1,2
1630651290.0382926,22.0677734375,1004.0600565226894,46.24651163589066,0,1,2
1630651291.1644425,22.07265625,1004.053484232691,46.1512082196553,0,1,2
1630651292.2906363,22.0576171875,1004.0536200100566,46.09826072396474,0,1,2
1630651293.4168367,22.0626953125,1004.0499635205364,46.220038732453254,0,1,2
1630651294.5436735,22.0677734375,1004.0376410308007,46.124530910468046,0,1,2
1630651295.6698592,22.0576171875,1004.0217978361238,46.07687889677795,0,1,2
1630651296.7959762,22.0576171875,1004.0358806754806,46.15640274470283,0,1,2
1630651297.9223366,22.0576171875,1004.0440771293047,46.050508255572254,0,1,2
1630651299.0485642,22.0576171875,1004.0182771271753,46.07168741701259,0,1,2
1630651300.1748798,22.0677734375,1004.0358806754806,46.03462379799358,0,1,2
1630651301.301028,22.0576171875,1004.011371830825,46.0452134446173,0,1,2
1630651302.4271667,22.0576171875,1004.0182771271753,46.08767112596912,0,1,2
1630651303.553696,22.0576171875,1004.0483389848476,46.06109785276831,0,1,2
1630651304.681828,22.0677734375,1004.0288392550897,45.91293800152395,0,1,2
1630651305.8079429,22.0576171875,1004.0512546725429,46.04531240446163,0,1,2
1630651306.935307,22.0576171875,1004.0352752116835,46.12992943134311,0,1,2
1630651308.0612915,22.0626953125,1004.0517238765692,46.09826072396474,0,1,2
1630651309.1872904,22.0626953125,1004.0394013862102,46.1193400483336,0,1,2
1630651310.3131645,22.0677734375,1004.0446824529724,45.95529837065654,0,1,2
1630651311.4390113,22.0576171875,1004.0266095039769,46.0451105169522,0,1,2
1630651312.5662775,22.0576171875,1004.0235581907318,46.06628946978705,0,1,2
1630651313.6952205,22.0626953125,1004.058296152482,46.01853400523291,0,1,2
1630651314.8216398,22.0677734375,1004.0238301228898,45.97098314407295,0,1,2
1630651315.9497738,22.0576171875,1004.0776602296615,45.918034032057065,0,1,2
1630651317.0760427,22.0576171875,1004.0829413434898,46.06109785276831,0,1,2
1630651318.2025084,22.0576171875,1004.0446824529724,46.050508255572254,0,1,2
1630651319.3290782,22.0576171875,1004.0371717169394,46.10885028900786,0,1,2
1630651320.455329,22.0626953125,1004.0395372779468,45.98696998040859,0,1,2
1630651321.5821507,22.0576171875,1004.0358806754806,46.01883793578037,0,1,2
1630651322.708232,22.0576171875,1004.0429220972961,45.98167507059831,0,1,2
1630651323.8340087,22.0626953125,1004.0305996100539,45.93402051159831,0,1,2
1630651324.9601774,22.0677734375,1004.0195680304499,45.92352814323585,0,1,2
1630651326.086661,22.0576171875,1004.0395372779468,46.04531240446163,0,1,2
1630651327.2129812,22.0626953125,1004.0546394333886,45.96059337972655,0,1,2
1630651328.3394227,22.07265625,1004.065337633846,46.00824809064099,0,1,2
1630651329.4701822,22.0677734375,1004.0235581907318,46.05040526751755,0,1,2
1630651330.596378,22.0576171875,1004.066962125539,45.96588838055844,0,1,2
1630651331.7223845,22.0626953125,1004.0599205866331,45.96579029173981,0,1,2
1630651332.848443,22.0576171875,1004.0599205866331,45.997658212549105,0,1,2
1630651333.9744759,22.0677734375,1004.0552445889017,45.997658212549105,0,1,2
1630651335.1004035,22.0677734375,1004.0394013862102,45.955200397977755,0,1,2
1630651336.2263181,22.0677734375,1004.0599205866331,46.06639263900942,0,1,2
1630651337.3523724,22.0677734375,1004.0565357823635,46.13002932023658,0,1,2
1630651338.4782736,22.0576171875,1004.058296152482,46.10355551060536,0,1,2
1630651339.604696,22.0626953125,1004.0499635205364,46.16709230771902,0,1,2
1630651340.7306156,22.0677734375,1004.0358806754806,46.077081495021005,0,1,2
1630651341.8565392,22.0576171875,1004.0217978361238,46.029328962324804,0,1,2
1630651342.9825544,22.0576171875,1004.0125265583476,46.050607273483514,0,1,2
1630651344.1085322,22.0677734375,1004.0475978969764,46.140618786422195,0,1,2
1630651345.2345421,22.0576171875,1004.0140142020564,46.18848004538802,0,1,2
1630651346.360359,22.0677734375,1004.0282336791896,46.11964731998401,0,1,2
1630651347.487039,22.07265625,1004.063305339788,46.124942194446106,0,1,2
1630651348.6133602,22.0677734375,1004.0176713831205,46.22523239559865,0,1,2
1630651349.739477,22.0677734375,1004.0088694721787,46.108953922481945,0,1,2
1630651350.8657615,22.0626953125,1004.0270789002147,46.209449513411414,0,1,2
1630651351.992515,22.0677734375,1004.0266095039769,46.114352437283415,0,1,2
1630651353.118893,22.0677734375,1004.0681171503292,46.1567112682101,0,1,2
1630651354.245228,22.0677734375,1004.0283698725814,46.12463474395732,0,1,2
1630651355.3720496,22.0677734375,1004.0442131940285,46.11394163175676,0,1,2
1630651356.4987707,22.0677734375,1004.0394013862102,46.071786667189755,0,1,2
1630651357.624804,22.0677734375,1004.0288392550897,46.029328962324804,0,1,2
1630651358.750659,22.0626953125,1004.0411617417085,46.05600516385741,0,1,2
1630651359.8763416,22.0576171875,1004.0059546486606,46.07698218677781,0,1,2
1630651361.002428,22.0626953125,1004.0599205866331,46.029427747967254,0,1,2
1630651362.1283455,22.077734375,1004.0477339331077,46.071786667189755,0,1,2
1630651363.2543113,22.0677734375,1004.0446824529724,46.077081495021005,0,1,2
1630651364.3801966,22.0677734375,1004.0305996100539,46.07168741701259,0,1,2
1630651365.5072005,22.077734375,1004.0494943027808,46.00835057671947,0,1,2
1630651366.633744,22.0576171875,1004.014756418583,46.071480948178376,0,1,2
1630651367.760124,22.0576171875,1004.0264732962887,45.92343051898093,0,1,2
1630651368.8865306,22.0626953125,1004.0148925104684,45.8599867986769,0,1,2
1630651370.0144517,22.0576171875,1004.0406924553058,45.95529837065654,0,1,2
1630651371.1408434,22.0677734375,1004.0360165958098,45.94461047126393,0,1,2
1630651372.267168,22.0677734375,1004.0424528246227,45.8599867986769,0,1,2
1630651373.3937893,22.0576171875,1004.0518596682311,45.90214913781605,0,1,2
1630651374.5223718,22.0677734375,1004.0270789002147,45.98167507059831,0,1,2
1630651375.649591,22.0576171875,1004.065337633846,45.92892478192641,0,1,2
1630651376.7757943,22.0626953125,1003.9830700572813,45.94990543873981,0,1,2
1630651377.9017453,22.0576171875,1004.0606613782488,45.987170546017566,0,1,2
1630651379.0277493,22.0677734375,1004.0536200100566,46.0452134446173,0,1,2
1630651380.1536968,22.0677734375,1004.0581602021292,45.95499658633944,0,1,2
1630651381.2800343,22.0626953125,1004.032359965107,46.01873926627342,0,1,2
1630651382.4060419,22.0677734375,1004.0829413434898,46.00794451779301,0,1,2
1630651383.5323887,22.0576171875,1004.0565357823635,45.99745739116505,0,1,2
1630651384.6584306,22.0576171875,1004.0622860146356,45.97627800996688,0,1,2
1630651385.7848907,22.0626953125,1004.0482031645927,45.997658212549105,0,1,2
1630651386.910839,22.0576171875,1004.0112357103468,45.9975597753153,0,1,2
1630651388.0368204,22.0576171875,1004.0266095039769,45.97088105226997,0,1,2
1630651389.1628397,22.0576171875,1004.0078511515376,46.013543017329745,0,1,2
1630651390.2891226,22.0626953125,1004.0429220972961,46.00305558140147,0,1,2
1630651391.4151912,22.0626953125,1004.0248491354615,45.9975597753153,0,1,2
1630651392.541426,22.0626953125,1004.0288392550897,46.050508255572254,0,1,2
1630651393.6673946,22.0576171875,1004.0270789002147,46.01873926627342,0,1,2
1630651394.7937608,22.0677734375,1004.0289752326046,46.02922621582962,0,1,2
1630651395.9197278,22.052734375,1003.9865907626678,46.024132845992874,0,1,2
1630651397.0459347,22.04765625,1004.0411617417085,45.94470832780215,0,1,2
1630651398.171975,22.052734375,1004.0517238765692,46.024132845992874,0,1,2
1630651399.298348,22.0576171875,1004.0570049452016,46.02922621582962,0,1,2
1630651400.4243298,22.052734375,1004.0343920808513,45.99196181831499,0,1,2
1630651401.5520213,22.04765625,1004.0272148920258,45.92852231170388,0,1,2
1630651402.6778343,22.052734375,1004.022538914124,45.99725653279772,0,1,2
1630651403.804311,22.04765625,1004.0121128382448,46.00794451779301,0,1,2
1630651404.930167,22.052734375,1004.0238301228898,45.98656480376153,0,1,2
1630651406.0567005,22.052734375,1004.0436626674323,46.06089162548982,0,1,2
1630651407.1824877,22.042578125,1004.0244349223024,45.99725653279772,0,1,2
1630651408.3110266,22.042578125,1004.0209143264121,46.08726541868398,0,1,2
1630651409.4383814,22.0376953125,1004.0490791035076,45.98127013319586,0,1,2
1630651410.5654597,22.04765625,1004.0473188042712,46.02881908717477,0,1,2
1630651411.693734,22.0376953125,1004.0207786019273,45.97078287801022,0,1,2
1630651412.8203003,22.0376953125,1004.0490791035076,45.97078287801022,0,1,2
