Time,Temperature,Pressure,Humidity,PM 1,PM 2.5,PM 10,Counts within Interval,CPM within Interval
1639162148.586617,15.6984375,1012.3335743731893,38.50803440296981,0,0,0,0,0.0
1639162153.716848,15.6779296875,1012.356905702767,38.736833846181646,0,0,0,0,0.0
1639162158.8470702,15.6419921875,1012.3460504337887,38.6647723558727,0,0,0,0,0.0
1639162163.977213,15.5853515625,1012.3202447108285,38.79133389843767,0,0,0,0,0.0
1639162169.107412,15.4826171875,1012.312674458519,38.94225692446611,0,0,0,0,0.0
1639162174.2376108,15.4466796875,1012.4659263730324,39.15290601979659,0,0,0,0,0.0
1639162179.367768,15.4466796875,1012.623144748498,39.3753884817718,0,0,0,1,12.0
1639162184.4982824,15.4466796875,1012.8171391315727,39.47152694143983,0,0,0,1,12.0
1639162189.6296356,15.45703125,1012.877500445107,39.32715620923694,0,0,0,0,0.0
1639162194.7599523,15.3748046875,1012.8585606273002,39.291534637727416,0,0,0,0,0.0
1639162199.8902087,15.364453125,1012.8875995070566,39.54395397146611,0,0,0,0,0.0
1639162205.020408,15.364453125,1013.0743795005241,39.71832282677325,0,0,0,1,12.0
1639162210.1504316,15.364453125,1013.2379240080903,39.886557692738826,0,0,0,0,0.0
1639162215.2807755,15.364453125,1013.4037320386826,40.030799726414806,0,0,0,0,0.0
1639162220.412688,15.400390625,1013.4336774108042,40.31312964252542,0,0,0,0,0.0
1639162225.542798,15.4158203125,1013.3842401125183,39.76015508459273,0,0,0,1,12.0
1639162230.6740463,15.4517578125,1013.3351164445239,39.411457063965216,0,0,0,0,0.0
1639162235.8045292,15.4517578125,1013.3158498753717,39.65182662369051,0,0,0,1,12.0
1639162240.9351258,15.4671875,1013.2606622326431,39.51360672860193,0,0,0,2,24.0
1639162246.065828,15.462109375,1013.207199275361,39.41134574568072,0,0,0,0,0.0
1639162251.1960614,15.462109375,1013.1893818434962,39.26708448038604,0,0,0,1,12.0
1639162256.3272321,15.400390625,1013.1614843438334,39.50784942527886,0,0,0,0,0.0
1639162261.4573267,15.33359375,1013.0310021123165,39.32780685854153,0,0,0,0,0.0
1639162266.5863783,15.2822265625,1012.9637072321975,39.44822048357296,0,0,0,0,0.0
1639162271.7166872,15.1794921875,1012.9432655461819,39.574768237230074,0,0,0,1,12.0
1639162276.8468454,15.0869140625,1012.928198774351,39.767354831704765,0,0,0,0,0.0
1639162281.977018,14.9791015625,1012.9200135788018,39.89979437886923,0,0,0,0,0.0
