Time,Temperature,Pressure,Humidity,PM 1,PM 2.5,PM 10,Counts within Interval,CPM within Interval
1639157716.3421693,14.3931640625,1011.633986580141,39.10391942154249,0,0,0,0,0.0
1639157726.4771645,14.4958984375,1011.6355703282005,39.091420944168725,0,0,0,12,72.0
