Time,Temperature,Pressure,Humidity,PM 1,PM 2.5,PM 10
1630651849.5582726,23.4703125,1004.9044976459857,36.77077272776669,7168,0,256
1630651850.6843915,23.465234375,1004.9088350769441,36.871973052141485,7168,0,256
1630651851.8103414,23.4501953125,1004.9352997199323,36.903940881205976,7168,0,256
1630651852.9364793,23.4501953125,1004.9548650580329,36.80276091697056,7168,0,256
1630651854.062603,23.4453125,1004.9319292061155,36.8986109651755,7168,0,256
1630651855.1887624,23.4001953125,1004.9099817705091,37.047761176478424,7168,0,256
1630651856.314933,23.380078125,1004.8969872209367,36.94660601859628,7168,0,256
1630651857.440973,23.3650390625,1004.9612964809378,36.898695770777245,7168,0,256
1630651858.5676353,23.3400390625,1004.9380458145496,36.91468421039303,7168,0,256
1630651859.6952229,23.3,1004.9454241616746,37.03715651141213,7168,0,256
1630651860.8213365,23.2849609375,1004.9170332145535,37.05846114381064,7168,0,256
1630651861.9483325,23.2498046875,1004.9866159789957,36.9733043334753,7168,0,256
1630651863.0743997,23.1998046875,1004.9538736069967,37.106388884777424,7168,0,256
1630651864.2005959,23.149609375,1004.9461480569246,37.196872631350764,7168,0,256
1630651865.326738,23.1447265625,1004.9661826066417,37.26605257527135,7168,0,256
1630651866.4528933,23.1447265625,1004.9682485795826,37.36715517771396,7168,0,256
1630651867.579936,23.1296875,1004.9528623105311,37.340541872375915,7168,0,256
1630651868.7061927,23.1046875,1004.9730456701483,37.36182022738791,7168,0,256
1630651869.832185,23.1046875,1004.9757441831988,37.36181843782641,7168,0,256
1630651870.9582329,23.099609375,1004.9616377068805,37.3671390762528,7168,0,256
1630651872.0843773,23.099609375,1004.9776576641103,37.47354406814316,7168,0,256
1630651873.2105114,23.074609375,1004.9976869526093,37.452256893521586,7168,0,256
1630651874.3366165,23.06953125,1005.0002322494743,37.54269639080775,7168,0,256
1630651875.462925,23.0595703125,1004.98965289282,37.61184255695053,7168,0,256
1630651876.5891163,23.0494140625,1004.9926798166114,37.68098788989984,7168,0,256
1630651877.7156215,23.0244140625,1004.9777404316585,37.65968881775004,7168,0,256
1630651878.8417227,23.009375,1004.9871864455107,37.70754511845475,7168,0,256
1630651879.9678824,22.9994140625,1005.0051136838719,37.664981517125725,7168,0,256
1630651881.0939493,22.9994140625,1004.952222010888,37.76073557379904,7168,0,256
1630651882.2211874,22.989453125,1004.9307111142474,37.72877863472387,7168,0,256
1630651883.3471923,22.959375,1004.9603238306914,37.72342960405684,7168,0,256
1630651884.4737978,22.94921875,1004.9745743607388,37.696831886238776,7168,0,256
1630651885.5997612,22.934375,1004.9856321493552,37.813818791625124,7168,0,256
1630651886.7255247,22.92421875,1004.9617261112545,37.707444807355365,7168,0,256
1630651887.851298,22.929296875,1004.9812640261003,37.73403504996754,7168,0,256
1630651888.9771447,22.904296875,1004.966797456911,37.755280838573675,7168,0,256
1630651890.103022,22.8791015625,1004.9510788649998,37.78184888087493,7168,0,256
1630651891.228874,22.87421875,1004.9629055931058,37.74461963880919,7168,0,256
1630651892.3548386,22.8591796875,1004.9389984335938,37.80307600443595,7168,0,256
1630651893.481226,22.8541015625,1004.9461944388678,37.749891077742376,7168,0,256
1630651894.60719,22.8341796875,1004.9277201199234,37.76050505341187,7168,0,256
1630651895.7331097,22.8390625,1004.9600692960164,37.818998046245916,7168,0,256
1630651896.858837,22.8240234375,1004.9690265245913,37.77643490038831,7168,0,256
1630651897.9847298,22.8140625,1004.9536416338678,37.79769463085582,7168,0,256
1630651899.1104858,22.819140625,1004.9836044604992,37.80300387019198,7168,0,256
1630651900.2361712,22.8041015625,1004.9577887091473,37.88806750427755,7168,0,256
1630651901.3620746,22.7939453125,1004.9351649219964,37.951854763740904,7168,0,256
1630651902.488297,22.7939453125,1004.9306431175858,37.96248724948529,7168,0,256
1630651903.615758,22.783984375,1004.9622229632845,37.95180993422834,7168,0,256
1630651904.7416432,22.7689453125,1004.9505068112501,38.036864114892325,7168,0,256
1630651905.8675325,22.7740234375,1004.9641290800985,38.12190510366919,7168,0,256
1630651906.9936426,22.77890625,1004.9434571900453,37.957098622594394,7168,0,256
1630651908.1195211,22.7740234375,1004.9381699750791,37.99965317118482,7168,0,256
1630651909.2466865,22.7740234375,1004.9375488940806,38.08470616175514,7168,0,256
1630651910.3725896,22.7990234375,1004.9491204889118,38.026281469652275,7168,0,256
1630651911.4987593,22.7990234375,1004.9473580131057,38.03692377228252,7168,0,256
1630651912.624819,22.8041015625,1004.9492646115364,38.074126353690744,7168,0,256
1630651913.7505705,22.7990234375,1004.9119639837664,37.97844529697665,7168,0,256
1630651914.8768296,22.7890625,1004.9498859264957,38.026252014063125,7168,0,256
1630651916.0026202,22.808984375,1004.9367831601439,37.87742643779774,7168,0,256
1630651917.1284246,22.819140625,1004.9395414890856,37.946565184067424,7168,0,256
1630651918.2542274,22.8390625,1004.9674911605864,37.83495631852723,7168,0,256
1630651919.3817403,22.8390625,1004.9586780733724,37.781779698434505,7168,0,256
1630651920.5082288,22.84921875,1004.9346253231457,37.82963178550534,7168,0,256
1630651921.6341228,22.8390625,1004.931100147456,37.88281610436209,7168,0,256
1630651922.7598453,22.844140625,1004.9445771384728,37.8243297292196,7168,0,256
1630651923.8857641,22.8140625,1004.9518791154576,37.88808385377888,7168,0,256
1630651925.0116117,22.8390625,1004.9346253231457,37.94130147918001,7168,0,256
1630651926.1374443,22.869140625,1004.9712400134232,37.8349939666113,7168,0,256
1630651927.2633498,22.869140625,1004.932939902737,37.80309751839093,7168,0,256
