Time,Temperature,Pressure,Humidity,PM 1,PM 2.5,PM 10
1630649600.7798438,22.0076171875,1004.1771583007011,48.134642410449025,0,0,0
1630649601.9056988,22.017578125,1004.2069486313696,48.235547183015946,0,0,0
1630649603.031482,22.0275390625,1004.193558158722,48.15606015950788,0,0,0
1630649604.1573548,22.02265625,1004.1676214557374,48.24109417535095,0,0,0
1630649605.2832234,22.0326171875,1004.1594218826481,48.22509317186048,0,0,0
1630649606.4089158,22.0275390625,1004.1765569848841,48.20934779250301,0,0,0
1630649607.5356643,22.0275390625,1004.1472343127066,48.20934779250301,0,0,0
1630649608.6621544,22.02265625,1004.1676214557374,48.24638521033005,0,0,0
1630649609.7879648,22.0275390625,1004.1829964066064,48.235675162379174,0,0,0
1630649610.9137135,22.0275390625,1004.1224566785197,48.19863805142255,0,0,0
