Time,Temperature,Pressure,Humidity,PM 1,PM 2.5,PM 10,Counts within Interval,CPM within Interval
1639163065.3942385,14.8814453125,1012.4649783858649,40.3862646623824,0,0,0,0,0.0
1639163070.52422,14.912109375,1012.4742109236897,40.49425931399194,0,0,0,0,0.0
1639163075.6554267,14.94296875,1012.4753797371778,40.51223313995729,0,0,0,0,0.0
1639163080.7870252,14.94296875,1012.4664721478731,40.728311888840715,0,0,0,0,0.0
1639163085.9170332,14.96875,1012.4722247054236,40.69825754752798,0,0,0,0,0.0
1639163091.0491168,14.9533203125,1012.469334658476,40.542237562770076,0,0,0,0,0.0
1639163096.1791263,14.963671875,1012.4776866825686,40.362146022564694,0,0,0,0,0.0
1639163101.309133,14.94296875,1012.4716416739979,40.242084960380986,0,0,0,0,0.0
1639163106.440703,14.973828125,1012.4705292005088,40.133975367824625,0,0,0,0,0.0
1639163111.5707273,14.937890625,1012.4995040091919,40.158077129775904,0,0,0,0,0.0
1639163116.7010028,14.9583984375,1012.4676114553873,39.977906330940144,0,0,0,0,0.0
1639163121.8308344,14.9328125,1012.4825352002714,39.99000060060456,0,0,0,0,0.0
1639163126.960732,14.9583984375,1012.4811331462201,39.8578130626512,0,0,0,0,0.0
1639163132.090658,14.96875,1012.4722524602663,39.821772313951186,0,0,0,0,0.0
1639163137.2206967,14.9841796875,1012.4696785975916,39.971829261188,0,0,0,0,0.0
1639163142.3506835,14.9943359375,1012.4179791596513,40.0498683530404,0,0,0,0,0.0
1639163147.4807184,14.9943359375,1012.4489988145069,39.97777471110981,0,0,0,0,0.0
1639163152.6115987,15.009765625,1012.4291886774448,39.86367273400986,0,0,0,0,0.0
1639163157.7422144,15.0509765625,1012.4792063662647,39.779418139365795,0,0,0,0,0.0
1639163162.8726802,15.0869140625,1012.4835446103696,40.055622452060376,0,0,0,0,0.0
1639163168.0030127,15.097265625,1012.4708896556082,39.88139963152684,0,0,0,1,12.0
1639163173.134059,15.128125,1012.4763562325783,39.833234762874596,0,0,0,1,12.0
1639163178.2648172,15.133203125,1012.457691514004,39.94136573750055,0,0,0,0,0.0
1639163183.3970554,15.1640625,1012.4942047608683,40.11547463983215,0,0,0,0,0.0
1639163188.527892,15.1896484375,1012.472651958728,39.556705007173626,0,0,0,0,0.0
1639163193.658437,15.2205078125,1012.4542461388578,39.48448527170287,0,0,0,0,0.0
1639163198.7887542,15.26171875,1012.4421777057072,39.256019609210206,0,0,0,0,0.0
1639163203.9190037,15.2513671875,1012.4887269292235,39.05175574933522,0,0,0,0,0.0
