Time,Temperature,Pressure,Humidity,PM 1,PM 2.5,PM 10,Counts within Interval,CPM within Interval
1639170677.2661214,16.8033203125,1013.3782237445249,41.29204569344672,2560,1792,0,0,0.0
1639170682.3959463,16.839453125,1013.3693509405368,41.12928537359716,2560,1792,0,0,0.0
1639170687.525623,16.849609375,1013.3379079873489,40.94240314232102,2560,1792,0,0,0.0
1639170692.655453,16.875390625,1013.2864635443672,40.59269686898102,2560,1792,0,0,0.0
1639170697.7862217,16.947265625,1013.2302312690729,39.89301280634325,2560,1792,0,0,0.0
1639170702.9179995,16.9884765625,1013.1597471919773,39.46457256900197,2560,1792,0,0,0.0
1639170708.0481656,17.0294921875,1013.1037953639222,39.1686823024272,2560,1792,0,1,12.0
1639170713.178298,17.0861328125,1012.988712775204,39.11414465738909,2560,1792,0,2,24.0
1639170718.3083363,17.14765625,1012.9835648087376,39.451696363581135,2560,1792,0,1,12.0
1639170723.4384263,17.2197265625,1012.9154475429585,40.00658332093604,2560,1792,0,0,0.0
1639170728.5684175,17.28125,1012.8722164885656,40.175345537781205,2560,1792,0,0,0.0
1639170733.6989217,17.3275390625,1012.7597804849578,40.01823096656942,2560,1792,0,0,0.0
1639170738.8290942,17.3533203125,1012.780861277058,39.59554186838579,2560,1792,0,0,0.0
1639170743.9592688,17.37890625,1012.7915388811826,39.60751926046502,2560,1792,0,0,0.0
1639170749.0894046,17.399609375,1012.7887832428711,39.691952975237335,2560,1792,0,0,0.0
1639170754.219482,17.4150390625,1012.7749211776477,39.49866089778663,2560,1792,0,0,0.0
1639170759.3495576,17.435546875,1012.7427308049321,39.54694277063057,2560,1792,0,0,0.0
1639170764.4796824,17.4611328125,1012.771064241585,39.37764810446706,2560,1792,0,0,0.0
1639170769.6100657,17.4919921875,1012.7433447635932,39.329084661591594,2560,1792,0,0,0.0
1639170774.740755,17.53828125,1012.7325481531517,38.91814992217571,2560,1792,0,1,12.0
1639170779.8709686,17.5640625,1012.7570943199696,38.83941337070517,2560,1792,0,0,0.0
1639170785.0011163,17.6255859375,1012.7549360973263,38.416162392108205,2560,1792,0,0,0.0
1639170790.1310978,17.69765625,1012.7558135959579,38.04674783719864,2560,1792,0,0,0.0
1639170795.2609491,17.7181640625,1012.7370503803908,37.979989422007904,2560,1792,0,0,0.0
1639170800.3916645,17.7798828125,1012.7188981985396,38.14279075086001,2560,1792,0,0,0.0
1639170805.521806,17.8208984375,1012.7084229539723,38.22714146314197,2560,1792,0,0,0.0
1639170810.6521378,17.8517578125,1012.6996723244602,38.14824454814852,2560,1792,0,0,0.0
1639170815.7830818,17.8466796875,1012.7107967759564,37.894448935009684,2560,1792,0,0,0.0
1639170820.9137368,17.83125,1012.7021412430356,37.888401935864415,2560,1792,0,1,12.0
1639170826.0445466,17.83125,1012.7059555780338,37.930686434102945,2560,1792,0,0,0.0
1639170831.1784937,17.8466796875,1012.7436878179022,37.97901836500271,2560,1792,0,0,0.0
1639170836.3058429,17.83125,1012.7198368530292,38.20295660431461,2560,1792,0,0,0.0
1639170841.4360235,17.800390625,1012.6783516438941,38.166848121352444,2560,1792,0,0,0.0
1639170846.5661075,17.702734375,1012.6154916003356,37.980253453936065,2560,1792,0,0,0.0
1639170851.6961074,17.666796875,1012.8098786234673,38.518629124698975,2560,1792,0,0,0.0
1639170856.8263721,17.6462890625,1012.8555953863986,38.82081308990175,2560,1792,0,0,0.0
1639170861.956534,17.702734375,1012.8994632017635,39.0802669489851,2560,1792,0,0,0.0
1639170867.087117,17.7078125,1012.9358083634016,39.05603146259667,2560,1792,0,0,0.0
1639170872.2165072,17.7490234375,1013.022917820337,39.03157281801305,2560,1792,0,0,0.0
1639170877.346458,17.764453125,1013.0274505532846,37.90112799950094,2560,1792,0,0,0.0
1639170882.476645,17.738671875,1013.150340333821,37.067116079184196,2560,1792,0,0,0.0
1639170887.6067276,17.7181640625,1013.1867382211983,38.155554038679185,2560,1792,0,0,0.0
1639170892.7379053,17.6771484375,1013.244592376642,38.349097645964,2560,1792,0,0,0.0
1639170897.8664138,17.5845703125,1013.2613114214569,37.890562920377526,2560,1792,0,0,0.0
1639170902.9965007,17.50234375,1013.2703643382025,38.07263242824625,2560,1792,0,0,0.0
1639170908.1267793,17.4509765625,1013.2648504457211,38.28449511045444,2560,1792,0,0,0.0
1639170913.256826,17.43046875,1013.313986502227,38.38734351446477,2560,1792,0,1,12.0
1639170918.387068,17.3943359375,1013.2977195279417,38.508373789954746,2560,1792,0,0,0.0
1639170923.5170994,17.3943359375,1013.3184786124515,38.78015544301919,2560,1792,0,0,0.0
1639170928.64719,17.3482421875,1013.2824990322184,37.52408098019488,2560,1792,0,1,12.0
1639170933.7787192,17.2865234375,1013.2374987663555,37.688022721202394,2560,1792,0,1,12.0
1639170938.9087431,17.276171875,1013.1793812239218,37.80876638886488,2560,1792,0,0,0.0
1639170944.0386639,17.2916015625,1013.1281802778284,38.533268218238106,2560,1792,0,0,0.0
1639170949.1658223,17.337890625,1013.0586609538876,39.11272374118279,2560,1792,0,0,0.0
1639170954.2962413,17.3841796875,1012.9804562191804,39.20895220019528,2560,1792,0,0,0.0
1639170959.4257972,17.435546875,1012.8496249459782,38.67109303260078,2560,1792,0,0,0.0
1639170964.555925,17.4869140625,1012.8212017115544,38.749271103693545,2560,1792,0,0,0.0
1639170969.6860023,17.53828125,1012.7948636263925,38.773160829020426,2560,1792,0,1,12.0
1639170974.8171844,17.5794921875,1012.7664121955265,38.68833255027273,2560,1792,0,0,0.0
1639170979.9472814,17.641015625,1012.7569533017248,38.25275482594622,2560,1792,0,0,0.0
1639170985.0778387,17.5845703125,1012.7131161557044,37.45549574218279,2560,1792,0,0,0.0
1639170990.2081244,17.4765625,1012.7402534890907,37.61359912551858,2560,1792,0,0,0.0
1639170995.3386838,17.409765625,1012.748995207212,37.69880052990262,2560,1792,0,0,0.0
1639171000.468752,17.34296875,1012.7694562490046,37.77198321000862,2560,1792,0,1,12.0
1639171005.600828,17.2966796875,1012.7642609276106,37.8569034754262,2560,1792,0,0,0.0
1639171010.73174,17.266015625,1012.7314294777143,38.140915679798596,2560,1792,0,0,0.0
1639171015.861898,17.2505859375,1012.7687863302642,38.40072552323092,2560,1792,0,0,0.0
1639171020.9939916,17.2556640625,1012.7763973832717,38.322230051556716,2560,1792,0,1,12.0
1639171026.1242096,17.2865234375,1012.7736296397608,38.53937874192075,2560,1792,0,0,0.0
1639171031.2546048,17.28125,1012.720692297488,38.599797162542934,2560,1792,0,1,12.0
1639171036.3847497,17.266015625,1012.8023404283886,38.60590575224797,2560,1792,0,1,12.0
1639171041.5149715,17.28125,1012.8583797233993,38.943852958339015,2560,1792,0,0,0.0
1639171046.6450567,17.2556640625,1012.8787970725735,38.40064884114943,2560,1792,0,0,0.0
1639171051.776122,17.2298828125,1012.9126888796916,38.34042261154714,2560,1792,0,0,0.0
1639171056.9054832,17.1990234375,1013.0185064415219,38.1173387386631,2560,1792,0,0,0.0
1639171062.0353577,17.1529296875,1013.088715498086,38.002915593761486,2560,1792,0,0,0.0
1639171067.1651213,17.0962890625,1013.157828009008,37.78623247052659,2560,1792,0,1,12.0
1639171072.2948527,16.91640625,1013.2412684953952,37.82391478061871,2560,1792,0,0,0.0
1639171077.4246638,16.582421875,1013.2372818623019,37.790579697406635,2560,1792,0,1,12.0
1639171082.5549207,16.3767578125,1013.2796275400942,38.395016464309386,2560,1792,0,0,0.0
1639171087.6852238,16.2484375,1013.3021996068243,39.60661318771593,2560,1792,0,0,0.0
1639171092.8159804,16.1609375,1013.2753056886619,39.998272467518845,2560,1792,0,0,0.0
1639171097.946062,16.119921875,1013.2722866192946,39.79369641597488,2560,1792,0,1,12.0
1639171103.0764613,16.1095703125,1013.2694355873282,39.20982535724166,2560,1792,0,0,0.0
1639171108.206464,16.1353515625,1013.2230212013412,38.571191796125035,2560,1792,0,0,0.0
1639171113.3362815,16.18671875,1013.1911947564595,39.03470866967662,2560,1792,0,0,0.0
